"time","axis","series","series_label","record","bin","bin_unit","observed","predicted","sample_size","raw_sample_size","weighting_total","prediction_scope","tail_compressed","condition_bin","condition_unit","prediction_definition","fishery_name","model","label"
2019.58333333333,"length","F6_R1","6.LL.PICT.1ab","1367",128,"cm",0.000312672016688533,0,11.2359550561798,15226.5113920167,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",46,"cm",3.52020902621147e-05,9.67825001257328e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",48,"cm",0,3.93692146376442e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",50,"cm",0,1.22382237424032e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",52,"cm",0,5.930854646827e-10,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",54,"cm",0,1.25094346370865e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",56,"cm",0,2.10577925205787e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",58,"cm",0,2.26346846831704e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",60,"cm",0.000150219949200459,1.62119149295999e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",62,"cm",0.000197093139262216,1.01953823467787e-09,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",64,"cm",0.000340222595524399,9.74434084888478e-10,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",66,"cm",0.000107927366000068,0.000125246203059038,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",68,"cm",0.000110067735717581,0.000398228584456114,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",70,"cm",6.10541759383104e-05,0.00102113633994257,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",72,"cm",7.81646335383119e-05,0.00211162739977382,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",74,"cm",0.000297956459228911,0.00371939271496667,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",76,"cm",0.000142976240266664,0.00534066568352592,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",78,"cm",0.000301876233977236,0.00840850259233048,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",80,"cm",0.000862083791022917,0.0128852959140931,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",82,"cm",0.00423900625840198,0.021405693303256,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",84,"cm",0.00739420461762517,0.035646941959421,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",86,"cm",0.0152365662066191,0.0561083145630874,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",88,"cm",0.0341134126245145,0.0802869093971889,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",90,"cm",0.118300731856273,0.103202410622466,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",92,"cm",0.116489849075055,0.119092351601732,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",94,"cm",0.1577055065918,0.12383046926597,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",96,"cm",0.173461626539376,0.116429257724439,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",98,"cm",0.146480833495486,0.0993996508950986,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",100,"cm",0.0996308445112494,0.0773467782088202,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",102,"cm",0.069236203280072,0.0550330025070131,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",104,"cm",0.0312640712042285,0.035833872725703,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",106,"cm",0.0112771849095888,0.0214565389910159,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",108,"cm",0.00541606238545899,0.0114091073960942,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",110,"cm",0.00211850495858721,0.00582103806918922,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",112,"cm",0.000787208117306596,0.00244982196421929,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",114,"cm",0.000652109167244978,0.000928064319454234,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",116,"cm",0.00130561492959998,0.0003059969803054,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",118,"cm",0.000441072442560833,3.65940514413429e-06,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",120,"cm",0.000700424813235971,0,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",122,"cm",0.000107927366000068,0,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",124,"cm",0.000474252421629931,0,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",126,"cm",0.00027149599704299,0,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2019.83333333333,"length","F6_R1","6.LL.PICT.1ab","1368",128,"cm",0.000210441821104681,0,11.2359550561798,9725.40432119554,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",56,"cm",7.45499511787279e-05,9.88677771912355e-09,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",58,"cm",7.74825364141013e-05,1.00125930376707e-09,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",60,"cm",0,1.39732169015112e-09,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",62,"cm",0,1.33869226879128e-09,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",64,"cm",0,9.99500523427208e-10,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",66,"cm",0,1.40929112339254e-05,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",68,"cm",0.000134851650640568,4.90056774461195e-05,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",70,"cm",7.45499511787279e-05,0.000139251258644228,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",72,"cm",7.45499511787279e-05,0.000323332448445064,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",74,"cm",0.000149099902357456,0.000613472206205106,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",76,"cm",7.45499511787279e-05,0.0012580617225079,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",78,"cm",0.000530647413957215,0.00352480445180724,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",80,"cm",0.00318616411772938,0.00835052264032473,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",82,"cm",0.00542562716802921,0.0172342758025792,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",84,"cm",0.0105994071526943,0.0324417936939632,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",86,"cm",0.0227824269401639,0.0548517793995383,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",88,"cm",0.0399794130191198,0.0823108475471286,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",90,"cm",0.0817100305221305,0.109288882778538,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",92,"cm",0.104033834017255,0.128525379650644,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",94,"cm",0.142245616293009,0.134238596964928,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",96,"cm",0.174341783886178,0.124987663044827,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",98,"cm",0.150570836629087,0.104172910336919,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",100,"cm",0.129379399741946,0.0780928435230968,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",102,"cm",0.0732065585433306,0.0529242840870263,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",104,"cm",0.0389449355200635,0.0324892064465126,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",106,"cm",0.0141477791760022,0.0182979537479604,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",108,"cm",0.00536374966246214,0.00943721069829991,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",110,"cm",0.00154743930240521,0.00417485002945616,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",112,"cm",0.00102901480058597,0.00146905838842649,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",114,"cm",0.000172327943554139,0.000613221720673897,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",116,"cm",9.69181737767567e-05,0.000159661353828678,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",118,"cm",2.32280411966832e-05,1.70228446879335e-05,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.08333333333,"length","F6_R1","6.LL.PICT.1ab","1369",120,"cm",2.32280411966832e-05,0,11.2359550561798,4815.6872569134,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",56,"cm",0.000335030840553537,5.79977473201452e-09,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",58,"cm",0,1.60047932743642e-09,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",60,"cm",6.48638574352893e-05,1.03948451110471e-09,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",62,"cm",2.69035609156008e-05,1.08228022753946e-09,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",64,"cm",0,1.1757524097228e-09,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",66,"cm",0,1.04888374259294e-09,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",68,"cm",0.000244485052800704,6.60225485515702e-05,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",70,"cm",0.000183769025524968,0.000203165142508343,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",72,"cm",0.000110621800453278,0.000516669947053033,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",74,"cm",0.000351818127973764,0.00108588040631749,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",76,"cm",0.000908467387835284,0.00230037902508647,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",78,"cm",0.00333957645292832,0.00522285386184144,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",80,"cm",0.00907499874553163,0.0104377791302898,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",82,"cm",0.0146297233648407,0.0195803689194749,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",84,"cm",0.0197228813061901,0.0349135079595947,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",86,"cm",0.0326811762014345,0.057415442343955,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",88,"cm",0.0477132750167192,0.0850062652222173,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",90,"cm",0.0867812192111769,0.111971252182685,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",92,"cm",0.0989766895837002,0.130706094990529,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",94,"cm",0.13295022373335,0.135231811262907,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",96,"cm",0.157200040545805,0.124243454191599,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",98,"cm",0.150531615393223,0.10168524227011,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",100,"cm",0.116546217990024,0.0743773264519051,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",102,"cm",0.0717621199213724,0.0488210469415234,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",104,"cm",0.032363890262649,0.028892939803297,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",106,"cm",0.0136489835060422,0.015360438827567,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",108,"cm",0.00624251896009868,0.00753781081835418,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",110,"cm",0.00243894075209593,0.00277233113312437,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",112,"cm",0.000599567732513607,0.0012164108429247,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",114,"cm",0.000380788783571526,0.000346419654069357,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",116,"cm",0,8.0494898566224e-05,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",118,"cm",0,8.57947649469891e-06,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",120,"cm",0.000117675413129394,0,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",122,"cm",0,0,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",124,"cm",0,0,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",126,"cm",0,0,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.33333333333,"length","F6_R1","6.LL.PICT.1ab","1370",128,"cm",7.19174701114053e-05,0,11.2359550561798,7299.79812508478,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.58333333333,"length","F6_R1","6.LL.PICT.1ab","1371",30,"cm",5.53429474237155e-05,0,11.2359550561798,7191.97089608208,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.58333333333,"length","F6_R1","6.LL.PICT.1ab","1371",32,"cm",0,0,11.2359550561798,7191.97089608208,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.58333333333,"length","F6_R1","6.LL.PICT.1ab","1371",34,"cm",0,0,11.2359550561798,7191.97089608208,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.58333333333,"length","F6_R1","6.LL.PICT.1ab","1371",36,"cm",0,0,11.2359550561798,7191.97089608208,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
2020.58333333333,"length","F6_R1","6.LL.PICT.1ab","1371",38,"cm",0,0,11.2359550561798,7191.97089608208,11.2359550561798,"complete",TRUE,,,,"6.LL.PICT.1ab","alb","Diagnostic model"
