"record","period","region","fishery","group","likelihood","raw_sample_size","standardized_sample_size","input_sample_size","effective_sample_size","effective_fraction"
2264,382,1,11,11,"square_fita",697,25.8148148148148,25.8148148148148,,
2265,383,1,11,11,"square_fita",1059,37.037037037037,37.037037037037,,
2266,384,1,11,11,"square_fita",296,10.962962962963,10.962962962963,,
2271,390,1,11,11,"square_fita",283,10.4814814814815,10.4814814814815,,
2272,391,1,11,11,"square_fita",861,31.8888888888889,31.8888888888889,,
2273,392,1,11,11,"square_fita",1333,37.037037037037,37.037037037037,,
2274,393,1,11,11,"square_fita",807,29.8888888888889,29.8888888888889,,
2275,394,1,11,11,"square_fita",523,19.3703703703704,19.3703703703704,,
2278,399,1,11,11,"square_fita",188,6.96296296296296,6.96296296296296,,
2279,400,1,11,11,"square_fita",309,11.4444444444444,11.4444444444444,,
2280,401,1,11,11,"square_fita",1292,37.037037037037,37.037037037037,,
2281,402,1,11,11,"square_fita",1176,37.037037037037,37.037037037037,,
2282,403,1,11,11,"square_fita",1152,37.037037037037,37.037037037037,,
2283,404,1,11,11,"square_fita",959,35.5185185185185,35.5185185185185,,
2296,419,1,11,11,"square_fita",294,10.8888888888889,10.8888888888889,,
2297,420,1,11,11,"square_fita",736,27.2592592592593,27.2592592592593,,
2298,421,1,11,11,"square_fita",1974,37.037037037037,37.037037037037,,
2299,422,1,11,11,"square_fita",1580,37.037037037037,37.037037037037,,
2300,423,1,11,11,"square_fita",786,29.1111111111111,29.1111111111111,,
2303,427,1,11,11,"square_fita",281,10.4074074074074,10.4074074074074,,
2304,428,1,11,11,"square_fita",337,12.4814814814815,12.4814814814815,,
2305,429,1,11,11,"square_fita",1157,37.037037037037,37.037037037037,,
2306,430,1,11,11,"square_fita",1860,37.037037037037,37.037037037037,,
2307,431,1,11,11,"square_fita",1125,37.037037037037,37.037037037037,,
2308,432,1,11,11,"square_fita",769,28.4814814814815,28.4814814814815,,
2310,436,1,11,11,"square_fita",264,9.77777777777778,9.77777777777778,,
2311,437,1,11,11,"square_fita",423,15.6666666666667,15.6666666666667,,
2312,438,1,11,11,"square_fita",1464,37.037037037037,37.037037037037,,
2313,439,1,11,11,"square_fita",1492,37.037037037037,37.037037037037,,
2314,440,1,11,11,"square_fita",1426,37.037037037037,37.037037037037,,
2315,441,1,11,11,"square_fita",694,25.7037037037037,25.7037037037037,,
2317,445,1,11,11,"square_fita",210,7.77777777777778,7.77777777777778,,
2318,446,1,11,11,"square_fita",759,28.1111111111111,28.1111111111111,,
2319,447,1,11,11,"square_fita",1056,37.037037037037,37.037037037037,,
2320,448,1,11,11,"square_fita",1500,37.037037037037,37.037037037037,,
2321,449,1,11,11,"square_fita",1242,37.037037037037,37.037037037037,,
2322,450,1,11,11,"square_fita",537,19.8888888888889,19.8888888888889,,
2327,456,1,11,11,"square_fita",232,8.59259259259259,8.59259259259259,,
2328,457,1,11,11,"square_fita",737,27.2962962962963,27.2962962962963,,
2329,458,1,11,11,"square_fita",972,36,36,,
2330,459,1,11,11,"square_fita",1302,37.037037037037,37.037037037037,,
2331,460,1,11,11,"square_fita",1402,37.037037037037,37.037037037037,,
2332,461,1,11,11,"square_fita",315,11.6666666666667,11.6666666666667,,
2335,466,1,11,11,"square_fita",202,7.48148148148148,7.48148148148148,,
2336,467,1,11,11,"square_fita",1169,37.037037037037,37.037037037037,,
2337,468,1,11,11,"square_fita",810,30,30,,
2338,469,1,11,11,"square_fita",693,25.6666666666667,25.6666666666667,,
2339,470,1,11,11,"square_fita",1139,37.037037037037,37.037037037037,,
2340,471,1,11,11,"square_fita",331,12.2592592592593,12.2592592592593,,
2342,475,1,11,11,"square_fita",190,7.03703703703704,7.03703703703704,,
2343,476,1,11,11,"square_fita",483,17.8888888888889,17.8888888888889,,
2344,477,1,11,11,"square_fita",880,32.5925925925926,32.5925925925926,,
2345,478,1,11,11,"square_fita",1350,37.037037037037,37.037037037037,,
2346,479,1,11,11,"square_fita",1145,37.037037037037,37.037037037037,,
2347,480,1,11,11,"square_fita",315,11.6666666666667,11.6666666666667,,
2352,486,1,11,11,"square_fita",214,7.92592592592593,7.92592592592593,,
2353,487,1,11,11,"square_fita",1131,37.037037037037,37.037037037037,,
2354,488,1,11,11,"square_fita",741,27.4444444444444,27.4444444444444,,
2355,489,1,11,11,"square_fita",487,18.037037037037,18.037037037037,,
2356,490,1,11,11,"square_fita",945,35,35,,
2357,491,1,11,11,"square_fita",234,8.66666666666667,8.66666666666667,,
2361,497,1,11,11,"square_fita",171,6.33333333333333,6.33333333333333,,
2362,498,1,11,11,"square_fita",565,20.9259259259259,20.9259259259259,,
2363,499,1,11,11,"square_fita",1351,37.037037037037,37.037037037037,,
2364,500,1,11,11,"square_fita",629,23.2962962962963,23.2962962962963,,
2365,501,1,11,11,"square_fita",760,28.1481481481481,28.1481481481481,,
2366,502,1,11,11,"square_fita",630,23.3333333333333,23.3333333333333,,
2369,506,1,11,11,"square_fita",179,6.62962962962963,6.62962962962963,,
2370,507,1,11,11,"square_fita",1023,37.037037037037,37.037037037037,,
2371,508,1,11,11,"square_fita",1381,37.037037037037,37.037037037037,,
2372,509,1,11,11,"square_fita",1451,37.037037037037,37.037037037037,,
2373,510,1,11,11,"square_fita",1147,37.037037037037,37.037037037037,,
2374,511,1,11,11,"square_fita",646,23.9259259259259,23.9259259259259,,
2378,516,1,11,11,"square_fita",192,7.11111111111111,7.11111111111111,,
2379,517,1,11,11,"square_fita",953,35.2962962962963,35.2962962962963,,
2380,518,1,11,11,"square_fita",803,29.7407407407407,29.7407407407407,,
2381,519,1,11,11,"square_fita",1425,37.037037037037,37.037037037037,,
2382,520,1,11,11,"square_fita",929,34.4074074074074,34.4074074074074,,
2383,521,1,11,11,"square_fita",301,11.1481481481481,11.1481481481481,,
2387,526,1,11,11,"square_fita",291,10.7777777777778,10.7777777777778,,
2388,527,1,11,11,"square_fita",924,34.2222222222222,34.2222222222222,,
2389,528,1,11,11,"square_fita",1182,37.037037037037,37.037037037037,,
2390,529,1,11,11,"square_fita",1125,37.037037037037,37.037037037037,,
2391,530,1,11,11,"square_fita",1130,37.037037037037,37.037037037037,,
2392,531,1,11,11,"square_fita",302,11.1851851851852,11.1851851851852,,
2396,537,1,11,11,"square_fita",248,9.18518518518519,9.18518518518519,,
2397,538,1,11,11,"square_fita",314,11.6296296296296,11.6296296296296,,
2398,539,1,11,11,"square_fita",741,27.4444444444444,27.4444444444444,,
2399,540,1,11,11,"square_fita",1423,37.037037037037,37.037037037037,,
2400,541,1,11,11,"square_fita",813,30.1111111111111,30.1111111111111,,
2401,542,1,11,11,"square_fita",265,9.81481481481481,9.81481481481481,,
2403,186,1,12,12,"square_fita",965,26.0810810810811,26.0810810810811,,
2404,187,1,12,12,"square_fita",258,6.97297297297297,6.97297297297297,,
2405,188,1,12,12,"square_fita",258,6.97297297297297,6.97297297297297,,
2406,189,1,12,12,"square_fita",273,7.37837837837838,7.37837837837838,,
2407,196,1,12,12,"square_fita",447,12.0810810810811,12.0810810810811,,
2408,197,1,12,12,"square_fita",223,6.02702702702703,6.02702702702703,,
2409,198,1,12,12,"square_fita",955,25.8108108108108,25.8108108108108,,
2410,199,1,12,12,"square_fita",379,10.2432432432432,10.2432432432432,,
2411,200,1,12,12,"square_fita",129,3.48648648648649,3.48648648648649,,
2412,205,1,12,12,"square_fita",405,10.9459459459459,10.9459459459459,,
2413,206,1,12,12,"square_fita",572,15.4594594594595,15.4594594594595,,
2414,207,1,12,12,"square_fita",380,10.2702702702703,10.2702702702703,,
2415,208,1,12,12,"square_fita",1276,27.027027027027,27.027027027027,,
2418,217,1,12,12,"square_fita",512,13.8378378378378,13.8378378378378,,
2420,219,1,12,12,"square_fita",66,1.78378378378378,1.78378378378378,,
2423,225,1,12,12,"square_fita",149,4.02702702702703,4.02702702702703,,
2424,226,1,12,12,"square_fita",535,14.4594594594595,14.4594594594595,,
2425,227,1,12,12,"square_fita",2063,27.027027027027,27.027027027027,,
2426,228,1,12,12,"square_fita",1113,27.027027027027,27.027027027027,,
2428,235,1,12,12,"square_fita",446,12.0540540540541,12.0540540540541,,
2429,236,1,12,12,"square_fita",3686,27.027027027027,27.027027027027,,
2430,237,1,12,12,"square_fita",1411,27.027027027027,27.027027027027,,
2431,238,1,12,12,"square_fita",2011,27.027027027027,27.027027027027,,
2432,239,1,12,12,"square_fita",99,2.67567567567568,2.67567567567568,,
2462,303,1,12,12,"square_fita",900,24.3243243243243,24.3243243243243,,
2463,304,1,12,12,"square_fita",2450,27.027027027027,27.027027027027,,
2464,305,1,12,12,"square_fita",100,2.7027027027027,2.7027027027027,,
2576,204,1,13,13,"square_fita",3785,2.79329608938547,2.79329608938547,,
2579,215,1,13,13,"square_fita",13281,2.79329608938547,2.79329608938547,,
2618,63,2,14,14,"square_fita",247.167167149068,2.00948916381356,2.00948916381356,,
2623,70,2,14,14,"square_fita",232.615479013484,1.89118275620718,1.89118275620718,,
2640,91,2,14,14,"square_fita",546.163252761591,4.44035164846822,4.44035164846822,,
2642,93,2,14,14,"square_fita",63.3142639896492,1,1,,
2643,95,2,14,14,"square_fita",764.10320249163,6.21222115846853,6.21222115846853,,
2644,96,2,14,14,"square_fita",300.223674030223,2.44084287829449,2.44084287829449,,
2645,97,2,14,14,"square_fita",117.081817026527,1,1,,
2646,98,2,14,14,"square_fita",89.5995369791463,1,1,,
2647,100,2,14,14,"square_fita",597.916689285383,4.86111129500311,4.86111129500311,,
2651,105,2,14,14,"square_fita",566.820335245282,4.60829540849823,4.60829540849823,,
2652,106,2,14,14,"square_fita",92.3963467671789,1,1,,
2657,112,2,14,14,"square_fita",74.416808902847,1,1,,
2659,115,2,14,14,"square_fita",139.622012181704,1.13513831042036,1.13513831042036,,
2660,116,2,14,14,"square_fita",140.865438970952,1.14524747130855,1.14524747130855,,
2661,117,2,14,14,"square_fita",545.751862032793,4.4370070083967,4.4370070083967,,
2662,118,2,14,14,"square_fita",881.086797297734,7.16330729510353,7.16330729510353,,
2663,120,2,14,14,"square_fita",1673.36979457772,8.13008130081301,8.13008130081301,,
2665,122,2,14,14,"square_fita",197.793519330497,1.60807739293087,1.60807739293087,,
2666,123,2,14,14,"square_fita",255.581531580092,2.07789863073245,2.07789863073245,,
2667,125,2,14,14,"square_fita",4408.67569834694,8.13008130081301,8.13008130081301,,
2668,126,2,14,14,"square_fita",403.050137657692,3.27683038746091,3.27683038746091,,
2669,127,2,14,14,"square_fita",1763.53345412151,8.13008130081301,8.13008130081301,,
2671,130,2,14,14,"square_fita",184.874730828895,1.50304659210484,1.50304659210484,,
2672,131,2,14,14,"square_fita",480.743608494792,3.90848462190888,3.90848462190888,,
2675,135,2,14,14,"square_fita",160.119685126552,1.30178605793945,1.30178605793945,,
2687,155,2,14,14,"square_fita",80.4586101014001,1,1,,
2690,163,2,14,14,"square_fita",103.655419844335,1,1,,
2693,171,2,14,14,"square_fita",278.68349254122,2.26571945155463,2.26571945155463,,
2695,175,2,14,14,"square_fita",2102.29720805587,8.13008130081301,8.13008130081301,,
2697,181,2,14,14,"square_fita",307.266497512279,2.49810160579088,2.49810160579088,,
2698,182,2,14,14,"square_fita",102.39604600451,1,1,,
2699,184,2,14,14,"square_fita",1296.62867471522,8.13008130081301,8.13008130081301,,
2702,192,2,14,14,"square_fita",68.5619754718343,1,1,,
2703,195,2,14,14,"square_fita",2336.30178207634,8.13008130081301,8.13008130081301,,
2707,204,2,14,14,"square_fita",577.79968198986,4.69755839016146,4.69755839016146,,
2708,207,2,14,14,"square_fita",73.7829615651885,1,1,,
2711,215,2,14,14,"square_fita",430.372742366509,3.49896538509357,3.49896538509357,,
2712,218,2,14,14,"square_fita",115.55988375942,1,1,,
2713,221,2,14,14,"square_fita",80.3893807228615,1,1,,
2714,222,2,14,14,"square_fita",151.529221425849,1.23194488964105,1.23194488964105,,
2715,224,2,14,14,"square_fita",326.558199890627,2.65494471455794,2.65494471455794,,
2716,227,2,14,14,"square_fita",181.688928197044,1.47714575769954,1.47714575769954,,
2717,230,2,14,14,"square_fita",366.646988232319,2.98086982302699,2.98086982302699,,
2719,234,2,14,14,"square_fita",838.544740690787,6.81743691618526,6.81743691618526,,
2723,246,2,14,14,"square_fita",471.15113716136,3.83049705009235,3.83049705009235,,
2724,249,2,14,14,"square_fita",151.215703405139,1.22939596264341,1.22939596264341,,
2725,252,2,14,14,"square_fita",578.832039850654,4.70595154350125,4.70595154350125,,
2726,255,2,14,14,"square_fita",231.692996283208,1.88368289661145,1.88368289661145,,
2727,258,2,14,14,"square_fita",370.616127678582,3.01313924941937,3.01313924941937,,
2729,264,2,14,14,"square_fita",423.713702204546,3.44482684719143,3.44482684719143,,
2730,267,2,14,14,"square_fita",264.675643142573,2.15183449709409,2.15183449709409,,
2731,270,2,14,14,"square_fita",540.781344948077,4.39659630039087,4.39659630039087,,
2732,273,2,14,14,"square_fita",66.0384229039089,1,1,,
2733,276,2,14,14,"square_fita",512.063516433948,4.1631180197882,4.1631180197882,,
2734,279,2,14,14,"square_fita",402.806711417422,3.27485131233676,3.27485131233676,,
2735,282,2,14,14,"square_fita",1049.15473126596,8.13008130081301,8.13008130081301,,
2736,285,2,14,14,"square_fita",147.734519542136,1.20109365481411,1.20109365481411,,
2737,288,2,14,14,"square_fita",1083.53022792137,8.13008130081301,8.13008130081301,,
2738,290,2,14,14,"square_fita",809.910281190639,6.58463643244422,6.58463643244422,,
2741,298,2,14,14,"square_fita",399.4453056198,3.24752280991707,3.24752280991707,,
2742,299,2,14,14,"square_fita",169.061729254893,1.37448560369832,1.37448560369832,,
2744,304,2,14,14,"square_fita",286.51757079781,2.32941114469764,2.32941114469764,,
2745,307,2,14,14,"square_fita",252.258395482312,2.05088126408383,2.05088126408383,,
2746,308,2,14,14,"square_fita",313.473640724731,2.54856618475391,2.54856618475391,,
2747,310,2,14,14,"square_fita",471.409088184742,3.83259421288408,3.83259421288408,,
2748,313,2,14,14,"square_fita",135.486217110912,1.10151396025131,1.10151396025131,,
2749,316,2,14,14,"square_fita",429.938670766938,3.49543634769868,3.49543634769868,,
2759,339,2,14,14,"square_fita",115.501993235199,1,1,,
2764,351,2,14,14,"square_fita",327.105423780905,2.65939368927565,2.65939368927565,,
2765,354,2,14,14,"square_fita",331.521005412815,2.69529272693346,2.69529272693346,,
2766,357,2,14,14,"square_fita",154.675835139189,1.25752711495276,1.25752711495276,,
2770,366,2,14,14,"square_fita",56.2855991167038,1,1,,
2772,372,2,14,14,"square_fita",337.089433903688,2.74056450328202,2.74056450328202,,
2773,375,2,14,14,"square_fita",518.953400488831,4.21913333730757,4.21913333730757,,
2774,377,2,14,14,"square_fita",411.408148245713,3.34478169305458,3.34478169305458,,
2775,379,2,14,14,"square_fita",508.76544472524,4.13630442866049,4.13630442866049,,
2776,382,2,14,14,"square_fita",505.001657265802,4.10570453061628,4.10570453061628,,
2782,397,2,14,14,"square_fita",374.057295974494,3.04111622743491,3.04111622743491,,
2783,399,2,14,14,"square_fita",601.97887115473,4.8941371638596,4.8941371638596,,
2790,415,2,14,14,"square_fita",288.473563572451,2.34531352497927,2.34531352497927,,
2798,434,2,14,14,"square_fita",583.632349422375,4.74497845058841,4.74497845058841,,
2799,436,2,14,14,"square_fita",180.594871035542,1.46825098402879,1.46825098402879,,
2803,445,2,14,14,"square_fita",516.915459952152,4.20256471505814,4.20256471505814,,
2804,448,2,14,14,"square_fita",266.654504517029,2.16792280095145,2.16792280095145,,
2805,451,2,14,14,"square_fita",637.074884559622,5.17947060617579,5.17947060617579,,
2806,454,2,14,14,"square_fita",705.826001955353,5.73842278012482,5.73842278012482,,
2807,456,2,14,14,"square_fita",3675.94128963955,8.13008130081301,8.13008130081301,,
2808,459,2,14,14,"square_fita",243.230588208512,1.97748445697977,1.97748445697977,,
2809,462,2,14,14,"square_fita",2364.81017596378,8.13008130081301,8.13008130081301,,
2810,464,2,14,14,"square_fita",185.268159327529,1.50624519778479,1.50624519778479,,
2811,466,2,14,14,"square_fita",3191.715840757,8.13008130081301,8.13008130081301,,
2812,469,2,14,14,"square_fita",1164.09633992458,8.13008130081301,8.13008130081301,,
2814,473,2,14,14,"square_fita",283.197124155872,2.30241564354367,2.30241564354367,,
2815,475,2,14,14,"square_fita",2641.54855660841,8.13008130081301,8.13008130081301,,
2816,478,2,14,14,"square_fita",1031.17575313845,8.13008130081301,8.13008130081301,,
2818,484,2,14,14,"square_fita",949.766328771732,7.72167746968888,7.72167746968888,,
2819,486,2,14,14,"square_fita",3928.47680049682,8.13008130081301,8.13008130081301,,
2820,489,2,14,14,"square_fita",1715.64222257432,8.13008130081301,8.13008130081301,,
2821,492,2,14,14,"square_fita",182.477692079309,1.4835584721895,1.4835584721895,,
2822,494,2,14,14,"square_fita",1309.61804806302,8.13008130081301,8.13008130081301,,
2823,497,2,14,14,"square_fita",7797.32399000484,8.13008130081301,8.13008130081301,,
2824,500,2,14,14,"square_fita",2219.81892726775,8.13008130081301,8.13008130081301,,
2825,503,2,14,14,"square_fita",278.898323684642,2.2674660462166,2.2674660462166,,
2826,504,2,14,14,"square_fita",928.882898332433,7.5518934823775,7.5518934823775,,
2827,506,2,14,14,"square_fita",6342.52410256585,8.13008130081301,8.13008130081301,,
2828,509,2,14,14,"square_fita",2440.67180524023,8.13008130081301,8.13008130081301,,
2830,514,2,14,14,"square_fita",4005.20529447767,8.13008130081301,8.13008130081301,,
2831,516,2,14,14,"square_fita",22681.7151415632,8.13008130081301,8.13008130081301,,
2832,519,2,14,14,"square_fita",4490.87571518313,8.13008130081301,8.13008130081301,,
2833,522,2,14,14,"square_fita",501.065248463302,4.07370120701871,4.07370120701871,,
2834,524,2,14,14,"square_fita",1493.65128747397,8.13008130081301,8.13008130081301,,
2835,526,2,14,14,"square_fita",20131.725619532,8.13008130081301,8.13008130081301,,
2836,529,2,14,14,"square_fita",6622.14333290495,8.13008130081301,8.13008130081301,,
2837,532,2,14,14,"square_fita",560.54858747507,4.55730558922821,4.55730558922821,,
2838,534,2,14,14,"square_fita",973.087081619845,7.9112770863402,7.9112770863402,,
2839,537,2,14,14,"square_fita",11852.7568806171,8.13008130081301,8.13008130081301,,
2840,540,2,14,14,"square_fita",11621.2674716045,8.13008130081301,8.13008130081301,,
2841,543,2,14,14,"square_fita",1418.96088925438,8.13008130081301,8.13008130081301,,
2842,544,2,14,14,"square_fita",648.926242258375,5.27582310779167,5.27582310779167,,
2873,75,2,15,15,"square_fita",288.500903547826,1.19709918484575,1.19709918484575,,
2880,83,2,15,15,"square_fita",140.066236819437,1,1,,
2898,108,2,15,15,"square_fita",52.5927157824713,1,1,,
2905,117,2,15,15,"square_fita",60.165639952892,1,1,,
2906,118,2,15,15,"square_fita",323.346960129368,1.34168863124219,1.34168863124219,,
2907,120,2,15,15,"square_fita",316.228412256267,1.31215108820028,1.31215108820028,,
2913,127,2,15,15,"square_fita",171.553935003915,1,1,,
2914,128,2,15,15,"square_fita",116.847545200952,1,1,,
2916,132,2,15,15,"square_fita",52.7440970006382,1,1,,
2917,133,2,15,15,"square_fita",572.655400546527,2.37616348774492,2.37616348774492,,
2918,135,2,15,15,"square_fita",150.18718135157,1,1,,
2940,182,2,15,15,"square_fita",197.286029638201,1,1,,
2944,192,2,15,15,"square_fita",403.639535274885,1.67485284346425,1.67485284346425,,
2948,202,2,15,15,"square_fita",147.499004836495,1,1,,
2951,213,2,15,15,"square_fita",70.5586621420035,1,1,,
2953,221,2,15,15,"square_fita",56.6512836465444,1,1,,
2954,222,2,15,15,"square_fita",502.80115737727,2.08631185633722,2.08631185633722,,
2956,230,2,15,15,"square_fita",270.876477590744,1.12396878668359,1.12396878668359,,
2957,232,2,15,15,"square_fita",1695.07048009682,4.149377593361,4.149377593361,,
2960,240,2,15,15,"square_fita",131.844398285351,1,1,,
2961,243,2,15,15,"square_fita",1091.35394359621,4.149377593361,4.149377593361,,
2962,246,2,15,15,"square_fita",227.33551729183,1,1,,
2965,255,2,15,15,"square_fita",503.743992944521,2.09022403711419,2.09022403711419,,
2967,264,2,15,15,"square_fita",397.216901768718,1.64820291190339,1.64820291190339,,
2968,267,2,15,15,"square_fita",423.233732757769,1.75615656745962,1.75615656745962,,
2971,276,2,15,15,"square_fita",78.7003515462074,1,1,,
2972,279,2,15,15,"square_fita",1039.47969082057,4.149377593361,4.149377593361,,
2975,290,2,15,15,"square_fita",733.453722175177,3.0433764405609,3.0433764405609,,
2990,326,2,15,15,"square_fita",99.0242840841202,1,1,,
2993,334,2,15,15,"square_fita",103.826179846797,1,1,,
2994,337,2,15,15,"square_fita",537.042887403607,2.22839372366642,2.22839372366642,,
3001,354,2,15,15,"square_fita",253.123766235674,1.05030608396545,1.05030608396545,,
3002,357,2,15,15,"square_fita",287.392157042969,1.19249857694178,1.19249857694178,,
3006,366,2,15,15,"square_fita",1299.02438893632,4.149377593361,4.149377593361,,
3009,375,2,15,15,"square_fita",86.3261860107041,1,1,,
3010,377,2,15,15,"square_fita",494.744219021873,2.05288057685424,2.05288057685424,,
3013,385,2,15,15,"square_fita",174.665756402357,1,1,,
3014,387,2,15,15,"square_fita",745.588676665077,3.09372894881775,3.09372894881775,,
3016,395,2,15,15,"square_fita",291.011231429939,1.20751548311178,1.20751548311178,,
3017,397,2,15,15,"square_fita",1042.52158565863,4.149377593361,4.149377593361,,
3020,405,2,15,15,"square_fita",263.559290626722,1.09360701504864,1.09360701504864,,
3021,406,2,15,15,"square_fita",447.99394650524,1.85889604359021,1.85889604359021,,
3024,415,2,15,15,"square_fita",326.465548267992,1.35462883098752,1.35462883098752,,
3025,418,2,15,15,"square_fita",91.026508608375,1,1,,
3027,424,2,15,15,"square_fita",144.987954504747,1,1,,
3028,425,2,15,15,"square_fita",671.992760814043,2.78835170462258,2.78835170462258,,
3031,433,2,15,15,"square_fita",183.984904747923,1,1,,
3032,434,2,15,15,"square_fita",371.02163797859,1.53950887128046,1.53950887128046,,
3035,443,2,15,15,"square_fita",1845.24234237277,4.149377593361,4.149377593361,,
3036,445,2,15,15,"square_fita",205.399094985226,1,1,,
3038,451,2,15,15,"square_fita",596.001195232966,2.47303400511604,2.47303400511604,,
3039,454,2,15,15,"square_fita",1943.15338927602,4.149377593361,4.149377593361,,
3042,462,2,15,15,"square_fita",203.964256267513,1,1,,
3043,464,2,15,15,"square_fita",579.114775167168,2.40296587206294,2.40296587206294,,
3051,484,2,15,15,"square_fita",188.945688316759,1,1,,
3055,494,2,15,15,"square_fita",873.278943755753,3.62356408197408,3.62356408197408,,
3058,503,2,15,15,"square_fita",455.465805618537,1.88989960837567,1.88989960837567,,
3059,504,2,15,15,"square_fita",2014.64131889764,4.149377593361,4.149377593361,,
3062,514,2,15,15,"square_fita",3671.39185127624,4.149377593361,4.149377593361,,
3064,519,2,15,15,"square_fita",60.6370938298649,1,1,,
3066,524,2,15,15,"square_fita",2963.90462250501,4.149377593361,4.149377593361,,
3067,526,2,15,15,"square_fita",6652.54233639842,4.149377593361,4.149377593361,,
3068,529,2,15,15,"square_fita",87.3713034564214,1,1,,
3070,534,2,15,15,"square_fita",4716.91058278263,4.149377593361,4.149377593361,,
3071,537,2,15,15,"square_fita",114.110078494584,1,1,,
3089,72,2,16,16,"square_fita",147.516379256796,1,1,,
3091,75,2,16,16,"square_fita",410.036692057567,1,1,,
3098,83,2,16,16,"square_fita",1403.61582782514,2.22222222222222,2.22222222222222,,
3099,85,2,16,16,"square_fita",128.826124771255,1,1,,
3122,123,2,16,16,"square_fita",113.329958289671,1,1,,
3123,125,2,16,16,"square_fita",526.990202686963,1.17108933930436,1.17108933930436,,
3126,130,2,16,16,"square_fita",91.3015328062144,1,1,,
3148,190,2,16,16,"square_fita",154.677720183539,1,1,,
3235,456,2,16,16,"square_fita",293.771233176396,1,1,,
3237,462,2,16,16,"square_fita",404.997636627473,1,1,,
3238,464,2,16,16,"square_fita",2200.91010720257,2.22222222222222,2.22222222222222,,
3239,466,2,16,16,"square_fita",1464.01175230786,2.22222222222222,2.22222222222222,,
3247,486,2,16,16,"square_fita",125.55717625215,1,1,,
3254,504,2,16,16,"square_fita",874.786182351643,1.94396929411476,1.94396929411476,,
3260,522,2,16,16,"square_fita",681.544295378565,1.51454287861903,1.51454287861903,,
3261,524,2,16,16,"square_fita",12918.531080552,2.22222222222222,2.22222222222222,,
3265,534,2,16,16,"square_fita",5217.99116210012,2.22222222222222,2.22222222222222,,
3273,239,2,17,17,"square_fita",76,76,76,,
3300,58,1,18,18,"square_fita",3005.87665774565,1.34048257372654,1.34048257372654,,
3301,63,1,18,18,"square_fita",5738.1786308821,1.34048257372654,1.34048257372654,,
3302,68,1,18,18,"square_fita",4925.3963528443,1.34048257372654,1.34048257372654,,
3303,73,1,18,18,"square_fita",971.477056055402,1.30224806441743,1.30224806441743,,
3304,78,1,18,18,"square_fita",1390.63100994718,1.34048257372654,1.34048257372654,,
3305,83,1,18,18,"square_fita",1485.06839543868,1.34048257372654,1.34048257372654,,
3306,88,1,18,18,"square_fita",890.21749532647,1.19332103931162,1.19332103931162,,
3307,93,1,18,18,"square_fita",7773.22975249575,1.34048257372654,1.34048257372654,,
3308,98,1,18,18,"square_fita",8866.59706237845,1.34048257372654,1.34048257372654,,
3309,103,1,18,18,"square_fita",5000.14603860873,1.34048257372654,1.34048257372654,,
3310,108,1,18,18,"square_fita",4633.03747097601,1.34048257372654,1.34048257372654,,
3311,113,1,18,18,"square_fita",4520.4922567202,1.34048257372654,1.34048257372654,,
3312,118,1,18,18,"square_fita",7781.16609907713,1.34048257372654,1.34048257372654,,
3313,123,1,18,18,"square_fita",1983.6666689764,1.34048257372654,1.34048257372654,,
3314,128,1,18,18,"square_fita",1482.75685369552,1.34048257372654,1.34048257372654,,
3315,133,1,18,18,"square_fita",703.783452352556,1,1,,
3317,144,1,18,18,"square_fita",473.770242278948,1,1,,
3318,153,1,18,18,"square_fita",794.71308925086,1.06529904725316,1.06529904725316,,
3319,163,1,18,18,"square_fita",1014.6832238169,1.34048257372654,1.34048257372654,,
3320,173,1,18,18,"square_fita",773.162416029899,1.03641074534839,1.03641074534839,,
3321,182,1,18,18,"square_fita",1669.96337264913,1.34048257372654,1.34048257372654,,
3322,192,1,18,18,"square_fita",1758.60549285907,1.34048257372654,1.34048257372654,,
3323,202,1,18,18,"square_fita",1245.75903684668,1.34048257372654,1.34048257372654,,
3324,213,1,18,18,"square_fita",1604.91516365065,1.34048257372654,1.34048257372654,,
3325,222,1,18,18,"square_fita",1684.05552013283,1.34048257372654,1.34048257372654,,
3326,232,1,18,18,"square_fita",1669.28126063533,1.34048257372654,1.34048257372654,,
3327,243,1,18,18,"square_fita",2701.53546930436,1.34048257372654,1.34048257372654,,
3328,255,1,18,18,"square_fita",9321.42096368389,1.34048257372654,1.34048257372654,,
3329,267,1,18,18,"square_fita",7197.81688170252,1.34048257372654,1.34048257372654,,
3330,279,1,18,18,"square_fita",6991.07796773427,1.34048257372654,1.34048257372654,,
3331,290,1,18,18,"square_fita",11618.7536716029,1.34048257372654,1.34048257372654,,
3332,299,1,18,18,"square_fita",16428.6071941282,1.34048257372654,1.34048257372654,,
3333,308,1,18,18,"square_fita",18273.9144393688,1.34048257372654,1.34048257372654,,
3334,317,1,18,18,"square_fita",14401.4915786578,1.34048257372654,1.34048257372654,,
3335,326,1,18,18,"square_fita",23077.5754596685,1.34048257372654,1.34048257372654,,
3336,337,1,18,18,"square_fita",40647.4512611037,1.34048257372654,1.34048257372654,,
3337,346,1,18,18,"square_fita",92407.2598237426,1.34048257372654,1.34048257372654,,
3338,357,1,18,18,"square_fita",96087.6674612512,1.34048257372654,1.34048257372654,,
3339,366,1,18,18,"square_fita",105228.6784072,1.34048257372654,1.34048257372654,,
