"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
2010,"spawning_biomass","Region 2",88276.7635250874,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2011,"spawning_biomass","Region 2",89588.9657316616,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2012,"spawning_biomass","Region 2",88673.1299198564,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2013,"spawning_biomass","Region 2",89000.0201111749,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2014,"spawning_biomass","Region 2",91320.4874097019,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2015,"spawning_biomass","Region 2",87074.9025669495,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2016,"spawning_biomass","Region 2",82796.8586199197,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2017,"spawning_biomass","Region 2",78144.0968028486,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2018,"spawning_biomass","Region 2",75690.9659246063,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2019,"spawning_biomass","Region 2",73107.042993621,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2020,"spawning_biomass","Region 2",67670.9113925773,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2021,"spawning_biomass","Region 2",61212.0204012083,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"formats","Illustrative ALB outputs"
2022,"spawning_biomass","Region 2",63974.3649465106,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",0.583333333333258,"formats","Illustrative ALB outputs"
1954,"dynamic_unfished_spawning_biomass","Region 1",905624.388918303,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",0.916666666666742,"formats","Illustrative ALB outputs"
1955,"dynamic_unfished_spawning_biomass","Region 1",846786.53325758,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1956,"dynamic_unfished_spawning_biomass","Region 1",836167.720974943,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1957,"dynamic_unfished_spawning_biomass","Region 1",829068.117785076,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1958,"dynamic_unfished_spawning_biomass","Region 1",821919.137073208,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1959,"dynamic_unfished_spawning_biomass","Region 1",807746.507119106,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1960,"dynamic_unfished_spawning_biomass","Region 1",769879.837879649,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1961,"dynamic_unfished_spawning_biomass","Region 1",711479.711285869,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1962,"dynamic_unfished_spawning_biomass","Region 1",633591.012157265,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1963,"dynamic_unfished_spawning_biomass","Region 1",536048.605624929,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1964,"dynamic_unfished_spawning_biomass","Region 1",469483.709722568,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1965,"dynamic_unfished_spawning_biomass","Region 1",462184.024149744,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1966,"dynamic_unfished_spawning_biomass","Region 1",488212.680817232,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1967,"dynamic_unfished_spawning_biomass","Region 1",486278.182139563,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1968,"dynamic_unfished_spawning_biomass","Region 1",432386.177088015,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1969,"dynamic_unfished_spawning_biomass","Region 1",379318.90175841,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1970,"dynamic_unfished_spawning_biomass","Region 1",351009.520865005,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1971,"dynamic_unfished_spawning_biomass","Region 1",330755.681095009,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1972,"dynamic_unfished_spawning_biomass","Region 1",312352.170137801,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1973,"dynamic_unfished_spawning_biomass","Region 1",290335.322277975,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1974,"dynamic_unfished_spawning_biomass","Region 1",268651.035343586,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1975,"dynamic_unfished_spawning_biomass","Region 1",256613.44520173,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1976,"dynamic_unfished_spawning_biomass","Region 1",269479.868672581,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1977,"dynamic_unfished_spawning_biomass","Region 1",311344.922171015,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1978,"dynamic_unfished_spawning_biomass","Region 1",341253.92911295,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1979,"dynamic_unfished_spawning_biomass","Region 1",326869.858996237,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1980,"dynamic_unfished_spawning_biomass","Region 1",292627.884629994,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1981,"dynamic_unfished_spawning_biomass","Region 1",264591.436286834,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1982,"dynamic_unfished_spawning_biomass","Region 1",252546.935259781,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1983,"dynamic_unfished_spawning_biomass","Region 1",262121.737307422,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1984,"dynamic_unfished_spawning_biomass","Region 1",273568.336726082,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1985,"dynamic_unfished_spawning_biomass","Region 1",276799.188519551,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1986,"dynamic_unfished_spawning_biomass","Region 1",275904.721264348,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1987,"dynamic_unfished_spawning_biomass","Region 1",278413.950659148,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1988,"dynamic_unfished_spawning_biomass","Region 1",271992.248735708,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1989,"dynamic_unfished_spawning_biomass","Region 1",266785.970806498,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1990,"dynamic_unfished_spawning_biomass","Region 1",268230.36906768,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1991,"dynamic_unfished_spawning_biomass","Region 1",287862.631370863,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1992,"dynamic_unfished_spawning_biomass","Region 1",310254.089602945,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1993,"dynamic_unfished_spawning_biomass","Region 1",320595.773682917,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1994,"dynamic_unfished_spawning_biomass","Region 1",324679.020088204,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1995,"dynamic_unfished_spawning_biomass","Region 1",333746.610255349,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1996,"dynamic_unfished_spawning_biomass","Region 1",336082.21369548,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1997,"dynamic_unfished_spawning_biomass","Region 1",347010.355383267,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1998,"dynamic_unfished_spawning_biomass","Region 1",364769.023730218,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1999,"dynamic_unfished_spawning_biomass","Region 1",368809.378569038,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2000,"dynamic_unfished_spawning_biomass","Region 1",353037.636362329,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2001,"dynamic_unfished_spawning_biomass","Region 1",340352.223740604,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2002,"dynamic_unfished_spawning_biomass","Region 1",341121.141591988,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2003,"dynamic_unfished_spawning_biomass","Region 1",356152.780417906,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2004,"dynamic_unfished_spawning_biomass","Region 1",357698.061525084,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2005,"dynamic_unfished_spawning_biomass","Region 1",395821.398574158,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2006,"dynamic_unfished_spawning_biomass","Region 1",428305.265300222,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2007,"dynamic_unfished_spawning_biomass","Region 1",429133.708670024,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2008,"dynamic_unfished_spawning_biomass","Region 1",409116.173785135,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2009,"dynamic_unfished_spawning_biomass","Region 1",407811.30543743,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2010,"dynamic_unfished_spawning_biomass","Region 1",430885.089642818,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2011,"dynamic_unfished_spawning_biomass","Region 1",449397.401682273,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2012,"dynamic_unfished_spawning_biomass","Region 1",455747.769325316,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2013,"dynamic_unfished_spawning_biomass","Region 1",478630.466672852,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2014,"dynamic_unfished_spawning_biomass","Region 1",495353.949291831,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2015,"dynamic_unfished_spawning_biomass","Region 1",494606.583695991,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2016,"dynamic_unfished_spawning_biomass","Region 1",483717.451009129,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2017,"dynamic_unfished_spawning_biomass","Region 1",467812.322981081,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2018,"dynamic_unfished_spawning_biomass","Region 1",459959.76832226,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2019,"dynamic_unfished_spawning_biomass","Region 1",442293.224475045,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2020,"dynamic_unfished_spawning_biomass","Region 1",415046.36269596,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2021,"dynamic_unfished_spawning_biomass","Region 1",416560.594110179,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
2022,"dynamic_unfished_spawning_biomass","Region 1",415654.079309892,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",0.583333333333258,"formats","Illustrative ALB outputs"
1954,"dynamic_unfished_spawning_biomass","Region 2",337815.396316432,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",0.916666666666742,"formats","Illustrative ALB outputs"
1955,"dynamic_unfished_spawning_biomass","Region 2",327308.011299546,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1956,"dynamic_unfished_spawning_biomass","Region 2",325884.194343663,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1957,"dynamic_unfished_spawning_biomass","Region 2",324023.715819244,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1958,"dynamic_unfished_spawning_biomass","Region 2",317760.195213868,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1959,"dynamic_unfished_spawning_biomass","Region 2",315138.252513154,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1960,"dynamic_unfished_spawning_biomass","Region 2",304808.356284791,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1961,"dynamic_unfished_spawning_biomass","Region 2",286644.596710802,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1962,"dynamic_unfished_spawning_biomass","Region 2",261729.317772824,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1963,"dynamic_unfished_spawning_biomass","Region 2",228492.526952228,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1964,"dynamic_unfished_spawning_biomass","Region 2",201171.018772055,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1965,"dynamic_unfished_spawning_biomass","Region 2",191193.496673364,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1966,"dynamic_unfished_spawning_biomass","Region 2",194372.77589389,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1967,"dynamic_unfished_spawning_biomass","Region 2",193611.829250419,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1968,"dynamic_unfished_spawning_biomass","Region 2",177283.847228426,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1969,"dynamic_unfished_spawning_biomass","Region 2",158185.726167294,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1970,"dynamic_unfished_spawning_biomass","Region 2",145751.888283481,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1971,"dynamic_unfished_spawning_biomass","Region 2",136384.509377314,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1972,"dynamic_unfished_spawning_biomass","Region 2",128374.887062016,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1973,"dynamic_unfished_spawning_biomass","Region 2",119756.13438298,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1974,"dynamic_unfished_spawning_biomass","Region 2",111102.44301408,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1975,"dynamic_unfished_spawning_biomass","Region 2",104900.600896619,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1976,"dynamic_unfished_spawning_biomass","Region 2",105792.625046117,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1977,"dynamic_unfished_spawning_biomass","Region 2",116862.459458438,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1978,"dynamic_unfished_spawning_biomass","Region 2",127754.407974656,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1979,"dynamic_unfished_spawning_biomass","Region 2",126231.452960537,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1980,"dynamic_unfished_spawning_biomass","Region 2",116829.515192266,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1981,"dynamic_unfished_spawning_biomass","Region 2",106954.262605027,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1982,"dynamic_unfished_spawning_biomass","Region 2",101046.553147371,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1983,"dynamic_unfished_spawning_biomass","Region 2",100370.130383715,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1984,"dynamic_unfished_spawning_biomass","Region 2",103573.08756853,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1985,"dynamic_unfished_spawning_biomass","Region 2",104852.60584704,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1986,"dynamic_unfished_spawning_biomass","Region 2",105578.104561443,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
1987,"dynamic_unfished_spawning_biomass","Region 2",103408.705313947,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"formats","Illustrative ALB outputs"
