"time","group","model","status_type","relative_biomass","relative_f","depletion","depletion_limit","weight"
2022,"Member 1","member-1","draw",0.976657252751324,1.71455218416198,0.341830038462963,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",2.03469004907745,1.80483909658133,0.712141517177109,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.14397182809039,1.50950715514565,0.400390139831635,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.43925342630801,1.57410506352311,0.503738699207802,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.02725006871337,1.56208190202255,0.359537524049679,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.14169295363109,1.32927986080702,0.399592533770882,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.25508703867174,1.65560422715117,0.43928046353511,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.763115711375762,2.21225362352202,0.267090498981517,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.746464542538435,2.06587721788618,0.261262589888452,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.44152758966644,1.10377631848864,0.504534656383252,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.844851639959369,1.64210428813309,0.295698073985779,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.943679327515061,1.53432838913868,0.330287764630271,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.955860489300787,2.46362627681235,0.334551171255275,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.705465282362859,2.02783622392854,0.246912848827001,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.654405849418507,2.1744726950426,0.229042047296477,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.1891805320208,1.41861051713074,0.416213186207281,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.45733495889413,1.55018366688019,0.510067235612947,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.50423172744729,1.29595808977229,0.526481104606552,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.1484221401568,1.5918339813985,0.40194774905488,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.05902960900955,1.73635712789858,0.370660363153342,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.12366045915213,1.44293778081404,0.393281160703244,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.24492218493332,1.31477466231489,0.435722764726661,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.22821469437794,1.57671732731578,0.429875143032279,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.830510843485892,2.07044699917878,0.290678795220062,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.6535782838238,2.08245107551496,0.578752399338328,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.2106174572234,1.57927626674706,0.423716110028189,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.36947838109676,1.43326783851144,0.479317433383868,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.22367863501656,1.85140237483694,0.428287522255797,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.20575443413125,1.70819475839672,0.422014051945939,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.00065628561168,1.91675984543932,0.350229699964089,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.10617848721136,2.21998097108869,0.387162470523976,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.764304512157088,2.04416889531423,0.267506579254981,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.3127625439172,1.55725184406495,0.45946689037102,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.02313295054361,2.00640367447313,0.358096532690263,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.32504058167505,1.28344169014751,0.463764203586269,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.0702870498164,1.45190197220595,0.374600467435741,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.04870447286022,1.69204018405183,0.367046565501076,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.24177945681541,1.5042891970538,0.434622809885394,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.08255031826018,2.30463506039216,0.378892611391064,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.14757174103306,1.99416918740474,0.401650109361571,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.843267105642571,2.49103493706348,0.2951434869749,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.18038511757262,1.53488877082555,0.413134791150416,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.815826252106189,1.97605835750219,0.285539188237166,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.785555483075345,2.19667415884296,0.274944419076371,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.859773379600071,2.6859037345317,0.300920682860025,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.698199283107641,2.30105637376655,0.244369749087674,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.3410131695679,1.501326722933,0.469354609348766,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.995165909003461,1.91568526072795,0.348308068151211,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.12501182452519,1.56826151085785,0.393754138583818,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.865807398463572,2.33324351150228,0.30303258946225,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.09128615048063,1.62260921009024,0.381950152668219,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.880601891309976,1.5240840771179,0.308210661958491,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.87372883391179,1.92669506053637,0.305805091869127,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.994281436511857,2.04365370522191,0.34799850277915,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.49744616191504,1.11190336013962,0.524106156670265,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.675967293489242,2.57150686521008,0.236588552721235,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.54872324007035,1.19115272693601,0.542053134024624,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.938595139202916,1.21927780820596,0.328508298721021,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.40448975324698,1.54022470661052,0.491571413636444,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.785856963469277,2.20754068575254,0.275049937214247,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.24601383393572,1.80157451668232,0.436104841877501,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.36966120572686,1.81166889380669,0.479381422004403,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.796633617609828,2.33251072917709,0.27882176616344,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.43376425516649,1.57242612590726,0.50181748930827,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.06685197248679,1.79110011613156,0.373398190370376,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.05586923057834,2.18683263778611,0.369554230702419,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.922379419342803,2.09076152992235,0.322832796769981,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.11202426835356,1.85669058972699,0.389208493923747,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.19092085219423,1.43220663881387,0.416822298267982,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.36143430868769,1.50875067996437,0.476502008040692,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.870030262304315,2.05369838721416,0.30451059180651,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.18116413602003,1.83485173947561,0.413407447607011,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.26999893193207,1.98392636923364,0.444499626176224,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.40409819283481,1.59729971267788,0.491434367492185,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.45579376434729,2.00829901431172,0.509527817521553,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.927176874870896,1.72678558602171,0.324511906204814,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.06176372687732,1.78627445061633,0.371617304407061,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.11011169936871,1.44690792349132,0.388539094779048,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",2.01610464757332,1.44549165649216,0.705636626650662,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.688429782097101,2.80386455350775,0.240950423733985,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.11696588726263,1.47567354418244,0.390938060541921,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.40963690344573,1.77519374365278,0.493372916206004,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.847074115391246,1.98801498639961,0.296475940386936,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.631387663986803,1.92488728683425,0.220985682395381,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.47613468100754,1.44450791851033,0.516647138352637,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.47351281294276,1.3274497902994,0.515729484529966,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.01005658821026,1.81467252547892,0.353519805873591,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.34661553131617,1.69954965829339,0.471315435960659,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.08594400204866,1.97791191843228,0.380080400717032,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.34370373826484,1.84200478296083,0.470296308392694,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.21506240901203,1.43481139110782,0.42527184315421,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.50609344825647,1.65821941399953,0.527132706889763,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.834654685428068,2.02007234842628,0.292129139899824,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.00298146788555,1.74223476276462,0.351043513759942,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.20530438233839,1.44242918645438,0.421856533818436,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.68870476927515,3.11422173620332,0.241046669246303,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.961883580975161,1.83580368816021,0.336659253341306,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.942866675478949,1.57116395338941,0.330003336417632,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.90644606868125,1.50005800559529,0.667256124038437,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.11638632677136,2.34200487896792,0.390735214369978,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.742735598284898,1.67742583094389,0.259957459399714,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.946213712732342,2.18251683458566,0.33117479945632,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.12509083773931,1.64960252274742,0.39378179320876,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.94230554150996,1.84178264116587,0.329806939528486,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.856814995410334,1.45860989228385,0.299885248393617,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.1430814791649,1.44003211913478,0.400078517707715,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.37007061290717,1.38322763697477,0.479524714517508,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.738482731051068,2.21121310743257,0.258468955867874,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.740076249950568,1.69002704187928,0.259026687482699,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.903496252804493,1.69377303133994,0.316223688481573,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.06712462928849,1.6718956581147,0.373493620250971,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.995049160293883,2.4420419166841,0.348267206102859,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.43723614772796,1.3399229129751,0.503032651704785,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.716098201402443,1.88899904282349,0.250634370490855,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.935093793928833,2.68739202069328,0.327282827875092,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.01931012063718,1.84521855083078,0.356758542223014,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.01855605153267,1.74876774926527,0.356494618036436,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.35560234696022,2.18316339214885,0.474460821436078,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.63791171933871,1.94905896460024,0.573269101768548,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.829132466094231,2.80185938131622,0.290196363132981,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.83605367753791,2.56910909089417,0.292618787138268,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.30842078036868,1.73002913394811,0.457947273129039,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.37568774571629,2.00389791551221,0.481490711000701,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.2352674196111,1.31806615729162,0.432343596863886,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.943451133975141,2.57461928668331,0.330207896891299,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.24204510436658,2.27656867593631,0.434715786528303,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.23737413769604,1.89317537968259,0.433080948193614,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.27421602261262,1.59288913841224,0.445975607914417,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.12652831924927,1.99491150651794,0.394284911737246,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.01982311952303,2.48553691332629,0.356938091833061,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.3145077178215,2.09761967247008,0.460077701237526,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.78780741908719,1.99153850161766,0.275732596680517,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.22301430159432,1.52639648532544,0.428055005558013,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.839846180490507,2.43864842216839,0.293946163171678,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.69407253769222,1.45314542781502,0.592925388192278,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.49436203815345,2.01463765794312,0.523026713353706,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.10421753610884,1.61309079872108,0.386476137638093,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.694928115324403,2.12499520751931,0.243224840363541,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.05246982910023,2.17728086803229,0.36836444018508,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.16937669796316,1.87658267656695,0.409281844287105,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.596133146936544,3.1213264355984,0.20864660142779,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.01447714411056,2.35142613327959,0.355067000438697,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.51293485373526,1.39506959087272,0.529527198807342,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.94180951215446,1.97023444281514,0.329633329254061,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.06763568764086,1.78595605768389,0.3736724906743,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.896783000503418,1.96898333069551,0.313874050176196,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.69642293736863,1.74339047621212,0.593748028079022,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.16271246723219,2.17837187262683,0.406949363531265,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.41948353178868,1.83657074150343,0.496819236126038,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.29145418927044,1.55706158303825,0.452008966244654,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.24646411813435,1.91063687922772,0.436262441347021,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.15473294036958,1.53387426058549,0.404156529129352,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.829246878082616,1.83720167229604,0.290236407328916,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.12483955455331,2.35195742915097,0.393693844093659,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.25641393379104,1.9478100645484,0.439744876826862,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.841821102806514,2.70821817369328,0.29463738598228,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.30968417604541,2.56064748543855,0.458389461615893,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.762236433647694,2.40578294238644,0.266782751776693,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.899966913590526,2.33427116715796,0.314988419756684,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.15847019125891,1.64952177164982,0.405464566940619,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.11849658739106,1.91666109617064,0.391473805586872,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.62541043181573,1.40620255481717,0.568893651135504,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.37801340565411,1.76518564013286,0.482304691978938,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.20451195952886,1.4736486112,0.421579185835099,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.864713858224918,2.29948628373877,0.302649850378721,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.27528301349979,1.61580303326355,0.446349054724926,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.11043653201297,2.11673404999714,0.38865278620454,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.60156613178703,1.32122064957307,0.56054814612546,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.29078385488793,1.91499472431778,0.451774349210774,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.05643479581248,2.04675583712062,0.369752178534368,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.911893057713933,1.86896580411086,0.319162570199876,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.06889305670682,1.60481527344899,0.374112569847388,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.15958402450094,2.35115653791017,0.405854408575329,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.282152190757,1.42173906326069,0.448753266764949,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.19552587173199,2.38020970185921,0.418434055106195,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.10998239734019,1.90326940653454,0.388493839069066,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.46624561088358,1.59242463414136,0.513185963809255,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.6774874962684,1.95150638151619,0.587120623693939,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.30778046025256,1.74265010131273,0.457723161088396,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.916490261284903,1.7502754832681,0.320771591449716,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.826970756565388,2.58896715987002,0.289439764797886,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.57031998849328,1.84554484025391,0.549611995972648,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.37395678088496,1.93356868898273,0.480884873309738,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.59887865663806,2.0615958237152,0.55960752982332,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.20332587912782,2.08604367318584,0.421164057694736,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.11834364278649,2.35991560387537,0.391420274975272,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.71505445995831,1.65565948780907,0.600269060985408,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.14951526159614,1.7641727946036,0.40233034155865,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",2.01403534715687,1.04056584869857,0.704912371504903,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.58491012473111,1.58534631392295,0.554718543655889,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",2.16042655834343,1.84249605347077,0.756149295420199,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.54041743691421,1.85756359198085,0.539146102919973,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.36769675882618,1.60248762898941,0.478693865589164,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.96151335368635,2.12442703650588,0.336529673790222,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.34913940912586,1.80615116382799,0.472198793194051,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.17512860691232,1.31461143084315,0.411295012419313,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.688337975128819,2.32850692731372,0.240918291295087,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.0522233219987,2.11280567481462,0.368278162699546,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.16419932703545,1.61669258960806,0.407469764462406,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.10894960689796,2.38981475161976,0.388132362414286,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.52318924331623,1.74961608589008,0.533116235160681,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.04709647643354,2.11990673254797,0.366483766751739,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.96964097558765,1.59419146132863,0.339374341455678,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.22033712135431,2.20515392470166,0.427117992474008,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.23570230144962,2.1024809593471,0.432495805507368,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",2.12478290940261,1.1610425266988,0.743674018290915,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.872725038324756,2.45468958920246,0.305453763413664,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.23459455851149,1.92381539014692,0.43210809547902,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.40877924106265,2.28741163110517,0.493072734371927,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.47382988677395,2.27048099524555,0.515840460370881,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.53485570279294,1.38305464889071,0.537199495977528,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.17314869334147,1.81551851233066,0.410602042669513,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.46917879680358,1.61764685461819,0.514212578881254,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.04384829463025,1.9995087428179,0.365346903120587,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.04393751540137,2.06485756418307,0.365378130390481,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.31965718767923,1.77110116270076,0.461880015687732,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.12249146695116,1.53384199930363,0.392872013432905,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.43489078574224,1.50722725826497,0.502211775009783,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.923408926738332,2.34864259947263,0.323193124358416,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.37763039297729,2.02726143891158,0.482170637542053,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.33087267746376,1.79498193305008,0.465805437112317,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.38273526203117,1.88973232213807,0.483957341710909,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.44115330732076,1.34146459314059,0.504403657562265,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",2.16107430103962,1.68128830011468,0.756376005363866,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.08482253335878,1.88680158694922,0.379687886675574,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.01259203485611,2.05091458471428,0.354407212199639,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.854797809088077,2.03994279031881,0.299179233180827,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.11198427900601,2.09639616465447,0.389194497652102,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.997831815280733,2.57426703636097,0.349241135348256,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.81256262001151,1.07274300107493,0.634396917004027,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.20208437846192,1.78526002009451,0.420729532461673,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.4830713056326,1.42985349666306,0.51907495697141,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.32761814013542,1.73004955851161,0.464666349047395,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.26403457857733,1.99159178277209,0.442412102502065,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",1.32171231986195,1.94471656770668,0.462599311951682,0.2,0.00138888888888889
2022,"Member 2","member-2","draw",0.884274372848735,2.06847390837462,0.309496030497057,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.70182105910988,1.76149243669064,0.595637370688457,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",0.819741508435742,2.4933981665736,0.28690952795251,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.29631247036996,2.21463824741196,0.453709364629486,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.12934693636382,2.39225021295996,0.395271427727338,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.48999907927941,1.59790396641084,0.521499677747794,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.47169099210416,1.88382062999695,0.515091847236455,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.09268338774691,2.0735679193498,0.382439185711419,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.75589476221721,1.51096532810941,0.614563166776022,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.45721633286906,1.22319912205493,0.510025716504172,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.54830487757943,2.39204366131475,0.541906707152802,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.03721873781801,2.97852387948367,0.363026558236304,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.60812024265287,1.77887363070301,0.562842084928505,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.60066693815471,2.15109641108308,0.56023342835415,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.6005233943358,1.63899007707161,0.560183188017531,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.04964455889916,2.04036984732823,0.367375595614707,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",0.955808413647776,2.94899498611927,0.334532944776722,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",2.05517682119724,1.42126421632538,0.719311887419034,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.36557228754377,1.62328625613394,0.477950300640318,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.50845382168216,2.49723566613336,0.527958837588755,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.38153260175437,2.00789317861175,0.483536410614031,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.08832816249299,2.57003728640353,0.380914856872547,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.04964669912751,2.56837165797358,0.36737634469463,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",2.04670341415429,1.71004118570633,0.716346194954,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.23765269406732,2.17319191137253,0.433178442923562,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.44144516148577,2.01411255787534,0.504505806520021,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.62577060283068,1.73617552559409,0.569019710990739,0.2,0.00138888888888889
2022,"Member 3","member-3","draw",1.54879525794194,2.00586419622797,0.542078340279679,0.2,0.00138888888888889
